business_id,name,city,state,stars,category
NVeyGc17JTCxbfyvPMa1Hg,Collegeville Italian Bakery Pizzeria Napoletana,Collegeville,PA,4.5,Italian
_EwuYl6cv4td1Mud68U-qg,Empanada Mama,Doylestown,PA,4.5,Spanish
ErtLyu1Y48NBbsT1fn_t7A,Guido's Pizza,Camden,NJ,3.5,Italian
p2yZcS_C-TjlEUXrLQzFrg,Michi Asian & Steak Stone,Barrington,NJ,4.5,Chinese
rGe39yq8BB3zTEhBJK264Q,Sonoras Famous Hot Dogs & Grill,Tucson,AZ,3.5,Mexican
yTUs87Pmkkd8X_0legVSWg,Indian Food,Saint Louis,MO,4.5,Indian
isWVCH1tog0Zq9CrPTgwmA,Island Plate Lunch,Tucson,AZ,4.5,Hawaiian
VzbjB_UVsEFpuJ_pYeM9Rw,The Little Greek,Tucson,AZ,3.5,Greek
BmNtCe92XpAS9Q6NbGGU_A,Fu Wah Chinese,Trenton,NJ,2.0,Chinese
RnF36ZCuwHxpoFXf2aXX1g,Pochi,Wilmington,DE,4.5,American
NcGn1I-n13CK2JfQ7qZYXg,AJ Pizza & More,Morrisville,PA,4.0,Italian
49dVbKxmhJ08KGH--9getA,Ramen Sho,Meridian,ID,4.0,Japanese
GrDgG_-kPmcbYdJGZw0i3w,PBandU,Wayne,PA,3.5,American
svjY1yrQwzPht7iwXaTFTg,Chevys Fresh Mex,St. Louis,MO,3.5,Mexican
ezq75k5TyS_c38jjmQADNg,We Are Poke,Tampa,FL,4.5,Hawaiian
aWNaNbDe-cVBfxL2cLVPNg,El Taco Tote,Tucson,AZ,2.5,Mexican
qtVWJx2cB9VnbKjZAZl7kg,The Island Cantina & The Island Grille and Raw Bar,Tierra Verde,FL,3.0,Mexican
2E5fh57OvOQMWwxxEOkN8A,SIU Korean BBQ,Sparks,NV,4.0,Korean
WZ5IxAi-hTRLrG1nRmyhVg,Red Wagon,Harahan,LA,4.0,American
2cy6NSRL9-KOV1hGwKuUlQ,Los Osorio Mexican Restaurant,Pottstown,PA,4.5,Mexican
CcpbeN-Zf5gbGlk6aQn_Hw,Chinese Combo,Tucson,AZ,3.5,Thai
psvwCDbjNu7WhzGk5uLa8A,Giovanni's Gelato Cafe,Oro Valley,AZ,4.5,Italian
wCszcJg2OjIjjzAicu0djQ,Avanzare,Tampa,FL,2.5,Italian
kkfwVNt3Ic_-M6UGlqe7FA,China Express,Hainesport,NJ,4.5,Chinese
abU_XW37cEW2ZXexZga72g,Guac Mexican Grill - Franklin,Franklin,TN,3.0,Mexican
dPMt7jCprQMSwYMJ_OK_tg,TAJ of India,Indianapolis,IN,4.0,Indian
NFU5RC8-UCzwq7RPHI4UoA,El Rey  at  Baja Room,Philadelphia,PA,3.0,Mexican
ygWJ3c-4lCDTf0Ih2G7C1A,Jake's on Greentree,Blackwood,NJ,4.0,Italian
7eaUWey6cCuiqWBgvD8Y4Q,China Wok,Saint Petersburg,FL,3.5,Chinese
HfAdvyxGLpAnv6w0qSCfiA,Norton's Eastside Sports Bar & Grill,Clearwater,FL,3.5,American
KUjsbkoFbw2lH4sqFZYneA,TGI Fridays,Tampa,FL,3.0,American
XMGNjPd2qo6Lo1mXW8OlGA,QDOBA Mexican Eats,Fishers,IN,3.0,Mexican
RbFdMzdBcv6pg91AvAlnWA,Wings Xpress,Tampa,FL,3.5,American
yEVRdb-9sBqzRiPC5BxwWw,Tupelo Honey,Boise,ID,4.5,American
q5hWyVx2NfaqDWvdlLTG8g,Boston Market,Tampa,FL,3.5,American
NCMOyi8uu6MK8TpPr7lbdA,Hotshots Sports Bar & Grill - St. Charles,Saint Charles,MO,2.5,American
uFu73KlTXu9fonjMkMwYvQ,Luke's Sports Shack Bar & Grill,Largo,FL,3.5,American
9mO8g03EPrrB2hg_log1cQ,Old Country Buffet,Downingtown,PA,2.0,American
L3Kf7QevGGbMneIi1jUsLw,TGI Fridays,Tampa,FL,2.5,American
Z3AabbdzSsxPPC8Kgbar_Q,Gourmet Room at HCC,Tampa,FL,4.5,American
T4LfF6fT4_5UuP6ZpMjUGQ,Bulla Gastrobar,Tampa,FL,4.0,Spanish
jBpFv9rp7T5I7h4Nt3kTuA,Lucky Star Chinese,Philadelphia,PA,3.5,Chinese
f-tNQy9msUEaS1p4ReUUiA,Bala Thai Bistro,Bala Cynwyd,PA,4.5,Thai
eYvnYqAvoGk5VT7squFtUw,Cody's Original Roadhouse- Bay Pines,St Petersburg,FL,4.0,American
ovidzHT7tgT7QWwIRLYV9g,Hank's Place,Chadds Ford,PA,3.5,American
OScArtTInz7zQdW5wC2Ebw,Fishtown Hops,Philadelphia,PA,3.0,American
6aUb_f9C7a2oOxaIfRGSdA,Chicken in a Barrel BBQ-Goleta,Goleta,CA,4.0,Hawaiian
Fd-CY5oUjewSTawi-O5Bqw,No. 1 Chinese,Nashville,TN,3.5,Chinese
rFx0kIAGJFf-evboYSbt4A,Native Grill & Wings,Boise,ID,3.0,American
mTxQPA9W24fQMR5Ro-TkJg,Applebee's Grill + Bar,Plant City,FL,2.0,American
AbWafS5ER63t71BrzfsEmw,Crying Onion Cafe,Tucson,AZ,3.5,American
kUSyhVKF8Pw2HYJGj-vyUQ,Zoe's Kitchen,Newtown Square,PA,4.0,Greek
zARJJ_OKHW6PgzI9SXEVlw,Trouble's End Brewing,Collegeville,PA,4.5,American
Xar9BJ3iIC9bOQjhXvMYqw,Stacks Grilled Cheese and Bar,New Orleans,LA,3.0,American
ERuy9x26QrzqVwP1oFSObQ,La Hacienda,Goleta,CA,4.0,Mexican
2hErWx-q_Ixx6zYgQMPw7g,Mangroves,Tampa,FL,3.5,American
RSENMHa0BSnQCzzRuVmYiQ,State Street Pub,Indianapolis,IN,4.5,Mexican
e4iAF4nM2I5CUulBm4OrSQ,Bernie's Restaurant & Bar - University City,Philadelphia,PA,3.0,American
iPTOl-_G8IA-0Qw0QZE8OA,Pizza Hut,Boise,ID,2.5,Italian
2FkuiaTdGKS45XkJOKMfGA,Shisha Restaurant and Lounge,St. Louis,MO,3.0,Mediterranean
BUGqVV6ziyekbMF3xVwuiA,Cocina Mexican Grill,Nashville,TN,2.0,Mexican
GWr6EEZMlXMGlJ9VoKbe0g,Palm River Cafe,Tampa,FL,4.0,American
BYcAlGuyzAcsxXWTxmKaOQ,Papa John's Pizza,Wood River,IL,2.0,Italian
IRAPkCVEGXOdGTX5Uod5fw,Grub Burger Bar,North Wales,PA,4.0,American
2Yk3F4Jra7OMYxPVA-Tgcw,Mamma Mia Pizzeria,Hudson,FL,3.5,Italian
OQQEhFY3Nvb5_jkmcQQDyw,PrimoHoagies,Wilmington,DE,3.0,Italian
WuedgEScR8lhoFFmtfFrCA,SanSai Japanese Grill,Saint Louis,MO,2.5,Japanese
hmb-FWyN9Cx-zL_aroSpiw,Le Cafe De Paris,Boise,ID,4.0,French
F5--WrwvvEE80dFUCH6-Lw,El Changarro,Bensalem,PA,4.5,Mexican
MgzhP9SefPqz5JyfjOtCzg,Shamong Diner,Shamong,NJ,4.0,American
cn0waiSDKTmhZOpbBp4zwA,Sonny's BBQ,Tampa,FL,2.5,American
b2mNFywVb_MaQ6f4wyzrkQ,Bistro 24 American Grille,Exton,PA,3.5,American
i008eSqJQ-drnXk8zaXSkQ,Sonny's BBQ,Tampa,FL,3.0,American
eiStH9DM4qGRlZDZrn3__Q,Love At First Bite,Saint Ann,MO,4.5,American
86jzlUUtksjPyhNP1vnfTA,Nauti-Nancy's,Clearwater,FL,4.5,American
E48H5Zpw3ndlu7KLHGRyHg,Ruth's Chris Steak House,Metairie,LA,4.0,American
dYZ3_AJWlrwWmv6QHuqkyQ,Hungry Howie's Pizza & Subs,Wesley Chapel,FL,2.5,Italian
x7jmbNVlvKJPW_bOmedWzg,Pizza Hut,Philadelphia,PA,2.0,Italian
EFGdM1qvCWH5jGceHvly0A,Beijing Duck House,Paoli,PA,3.0,Chinese
ZNlTghz93wixdR-ixvXyAQ,I Green Dim Sum Hand Drawn Noodle,Philadelphia,PA,3.5,Chinese
tN-cmeSaTi8-_4qvhuFDng,Golden Wall,New Orleans,LA,3.0,Chinese
O2l31-gVCX2R9yRTtGPyaQ,The Little Hen,Haddonfield,NJ,4.5,French
6rOZ16N6YlpLC9_7fDnMLw,Zoes Kitchen,Cherry Hill,NJ,4.5,Greek
q0DRuEAxE5i57xNSTrDP4Q,Naan Stop,Isla Vista,CA,3.5,Indian
DZJcEkAfzdpd_ADB2yFr5w,Pizza City,Woodbury Heights,NJ,3.0,Italian
Ton8Lyh467Xz8N47qgbr5g,China One,Largo,FL,3.5,Chinese
BxedsINk4Kp8Hu7EoolOfQ,Sports Page,Nashville,TN,3.5,American
Z3QKriJ_9J8gIy8C4QzaIw,IHOP,New Castle,DE,2.5,American
pkTkgS356UaI0BX3YlVvCw,China House,King of Prussia,PA,3.0,Chinese
xOJy0o-qdWh8qFpEwLpooQ,Pizza Hut,Palm Harbor,FL,2.0,Italian
4Env6uGYxMhXFKPfcuzUuQ,LOVE Grille,Philadelphia,PA,3.0,American
gwfVq_Fmd3wGB31F_SX4Qw,Grandmas Grotto,Willow Grove,PA,4.0,Italian
eTKbC1ixChJvOgGnyQHYQw,Hardee's,Indianapolis,IN,2.0,Mexican
6Hn5DT28C59Q1rzFgFhGwQ,Apollinare Restaurant,Philadelphia,PA,2.5,Italian
uYR3tQVMN92ergmp5WsnOg,Mamas Hawaiian BBQ,Tucson,AZ,2.5,Hawaiian
aL0q8Z7alHHl_sTTe5SaLQ,The Dish,Boise,ID,4.0,American
U0PcaAwWK478nNwYPklprg,The Original Chicago's Pizza,Greenwood,IN,4.5,Indian
lJGE2v4S6gV4dIlw3E8ydw,Romano's Macaroni Grill,North Wales,PA,2.5,Italian
xuUbCSnapfaDZpa0PmEc6A,Alma's Tex Mex Restaurant,Yardley,PA,2.5,Mexican
infthiescFVzRKq9gWCrLQ,Vintage Grille,Doylestown,PA,3.0,American
5GgCRUSQ4_ejE8YpjDYuEQ,That's Amore Café,Tucson,AZ,5.0,Italian
SzV7Gwiql507h6d0BgT_7g,Gino's Pizza Cafe,Philadelphia,PA,4.5,Italian
EyYhWr8wLlJL4LS4EsW8iA,Taco Bell,Indianapolis,IN,2.5,Mexican
5p756ymZEIKgwZ7QUYpc_w,Sluggers Neighborhood Bar & Grill,Brandon,FL,3.5,American
Pq-40zA90KNO_GK54EnuuA,Pho Lai Restaurant,Greenwood,IN,4.0,Vietnamese
ydBXIQhUTjiVfhI-X9Lbuw,BRIO Tuscan Grille,Tucson,AZ,3.5,Italian
l6ilG-3jakpirpfCS_LciQ,Proper,Tucson,AZ,3.5,American
XD5ylS_X5k7YQoG8p5MUMQ,Hooters,Tampa,FL,2.5,American
-THauPUGjEYdwUAne95wWg,Z Wei Restaurant,Exton,PA,3.5,Thai
iCCSlTTZTzhpmhBO79CoYA,Shake Shack,King of Prussia,PA,3.5,American
UeC_Vq0rxvrIqVRQxLuLPw,Wing Hut,Woodlyn,PA,3.0,American
aBrWR7OjjXL_n63q1cnujw,Pizza Hut,Harahan,LA,1.5,Italian
zvixukO8M4PCmMMaZOldPg,Torero Tapas Bar,Philadelphia,PA,4.5,Spanish
kK5biehhgRvIMzUqC84taw,Garland Bistro,Tucson,AZ,3.5,Vietnamese
-7CqBmK0zxwyjEqa3LBVSw,Dairy Queen Grill & Chill,Nashville,TN,2.5,American
RaDmsg_o5YIDszfYuuv95A,Cerise Craft Steakhouse,Bryn Mawr,PA,4.0,French
uSRW0_iRB_Ri_qO_fz9VjA,Two Stones Pub,Hockessin,DE,3.5,American
_94pflFSusXDrv5sk8jQoA,Peter Piper Pizza,Tucson,AZ,3.5,Italian
Xc0B5uBLAYwP3AK1XBIbRw,Easy,Belleville,IL,3.0,Chinese
BidQroSYbhBml_qipoVl6Q,Simply Thai 2,Ferguson,MO,3.0,Thai
gjALduh0HJg-xMHMm0Uz0Q,Chickie's & Pete's,Philadelphia,PA,3.5,American
LmDqHDJiR8TgA9bREIcNig,Point Restaurant & Bar,Harvey,LA,4.0,American
ye_Vi7HzzpMaGHRbzZdTSw,Bistro On Bridge,Phoenixville,PA,3.5,American
dvRjnk0meSpjZZC-n74MqA,China One of Pinellas Park,Pinellas Park,FL,2.5,Chinese
R3ZhCvJjhegRWi-9c9pD8A,Salud,Tucson,AZ,3.5,American
QHUj7c1MkC3jnkku5S1Pcw,Mays Alreem Usa Pita House,Temple Terrace,FL,4.5,Greek
kbQlyfJC76FyEFowBslk9w,Barrio,Clayton,MO,3.0,Mexican
lNkxXDcNoHBpWDNPoZesYw,Caruso's,Montecito,CA,4.0,Italian
-Om8XgP9GZ4UUFbgTRI4YQ,Martha,Philadelphia,PA,4.0,American
PrTLeauQE62fZBJ6WtSV3Q,Bawarchi Biryani's,Brandon,FL,3.5,Indian
V861Xz1rQIPpaiPxr7lzAA,Garrett's Family Steakhouse,Tucson,AZ,3.5,American
bIOMKoU4Wm4WKcSoOYiJ8Q,La Posata Ristorante,Marlton,NJ,4.0,Italian
JclmDctyDrYFYKfMG-6btg,Scotto’s Pizza Restaurant,Warminster,PA,5.0,Italian
iKLhnstKcsUILIaOHwhJ8Q,Solid Grindz,Tucson,AZ,4.5,Hawaiian
fm0Of_JK18tcA9rPBpXEIA,Bronx Pizzeria,Reno,NV,4.0,Italian
LvsoKzIn55Q8WCUkU57fgw,Aunt Leni's Cafe and Market,New Orleans,LA,4.0,American
FAYp4mLy6ALupNTu1pVFiw,Japan House,Goodlettsville,TN,4.5,Japanese
WhQbHbOGtYas5LdNr2OQNQ,Island Fin Poke,Wilmington,DE,5.0,Hawaiian
RnXO5eP91un-_w8FXPihtA,Buho's Mexican Restaurant,Lambertville,NJ,4.0,Mexican
9aZsK19HFhi0D7Mmazs4UQ,India Diner,Indianapolis,IN,3.5,Indian
53J9FLRAZZcI-y2r0_s2Gw,Shahrazad Cafe,New Orleans,LA,4.5,Greek
hSjIKNd28kvm49S-ges5mA,Enza Pizzeria,Wyndmoor,PA,4.0,Mediterranean
R-w5jNoaHSMlq2V9gHPAlQ,Tazza,Nashville,TN,2.5,Italian
jGIRx6Ium6U69owDUB4phQ,Tu's Tea & Banh Mi South Philly,Philadelphia,PA,4.0,Vietnamese
ka2XO8vL_PqCS-xk3SVauA,Kyuramen,Cherry Hill,NJ,4.5,Japanese
GOd7DqkdOVh3lXecJlLT7Q,Sunsets Restaurant,Lutz,FL,3.5,American
TfoeIbCxEygLqgXIp4rzjQ,International Express,Meridian,ID,3.5,Chinese
CoQ3IXOdsMF_sp6bx3K6Sw,Tarpon Joe's Bar & Grill,Metairie,LA,4.0,American
xxEHFHP76kpurV_ra9YGHw,Bento Tokyo,Philadelphia,PA,2.5,Japanese
NrZIMDvKm0329KjvtfL-Rw,Taco Daddy’s,Gretna,LA,4.5,Mexican
lVB55eq-xIzi2J6VV11PYQ,Wine Market & Table,Indianapolis,IN,4.5,American
SyIuGU6BtLiwphqq9mnCKQ,QDOBA Mexican Eats,Carmel,IN,3.0,Mexican
KX8xXj7JKgYEIWJiEUGhYg,Johnnie's Italian Specialties,Philadelphia,PA,3.0,Italian
TmAtUQfcwcbR7gVfvg4oVg,Stump's Supper Club & Howl At the Moon,Tampa,FL,3.0,American
bdteJqgoj0OaALhj9RFtmw,Koreana,Philadelphia,PA,3.5,Korean
lumA35wW2E4NgclZmTtjxg,Pats Select Pizza | Gril,Cinnaminson,NJ,3.0,Italian
VlsLTCFCBL2LIdT8Ijx65Q,El Chico,Nashville,TN,3.5,Mexican
ZXhxxmJ1TAAcTa2Zksfpnw,Petra Express Mediterranean Cuisine,Tampa,FL,4.0,Mediterranean
ZBytyjSW6uOeKgDn7ELqhw,Room Four,Indianapolis,IN,4.5,American
rU139D5Zl5928RYoXYSURA,Carmelita's Mexican Restaurant,Pinellas Park,FL,3.0,Mexican
D3se5JzK_90jCX6i7UqNUg,Ken Shin Asian Diner,Philadelphia,PA,3.5,Chinese
4L7dHzx3QWJB4v2bDN17SQ,Aloha To Go- Hale,Seminole,FL,4.5,Hawaiian
ELgiifL3QLqzMaCo1frbdg,Waffle House,Nashville,TN,4.0,American
3XDHJmmBZ6TaqHTykXG7pw,Thai Cafe Modern,Lutz,FL,4.0,Thai
0ac0d0JH7PPjBO_iZcOTDg,Pan's Soul Food,Nashville-Davidson metropolitan government (balance),TN,4.0,American
HFzi6UElerU4iPGXLSbwPw,Bar Louie,St Louis,MO,3.0,American
lIgEQlXldrdW5uw_ceVsOg,Nina's Trattoria,Philadelphia,PA,3.5,Italian
jwJXTp4gm3woU93lxj8UdQ,Bellevue Diner,Nashville,TN,3.5,Greek
4tnL3ffEiCrCgnUrj4wOFw,Romano's Macaroni Grill,Carmel,IN,3.0,Italian
B3JCfkoBQilfyMrYza_Ilg,Shelby Street Saloon,Indianapolis,IN,4.5,American
9ciFIt5951W-InCyYqs0CQ,Cucina Forte,Philadelphia,PA,4.0,Italian
DDLd5Pv6tQzRcEGHPJMMmQ,The Moonstone,Tucson,AZ,3.5,American
oHxmQ83FfYbxA_AA72aYgg,La Fusion Restaurant Bar,Philadelphia,PA,4.5,Thai
giGFpZkRy89cUzgTuyfNGA,Hibachi Sushi and Super Buffet,Wilmington,DE,2.5,Chinese
_KKhBOzBKV4dcNmcXxJg0g,Salsa's Mexican Grill,North Wales,PA,3.0,Mexican
RCakEv95bIHqYkhMXZwGmQ,East Lake Cafe,Palm Harbor,FL,4.0,American
Y9NT6GHmhPjsF19GjjL-ZQ,Brick's Cafe,Brentwood,TN,3.5,American
SVXW9ufki_0JSFvS1hApwg,The Bamboo Club,Tucson,AZ,3.5,Chinese
vhbTu2x_1MK6pLRInyBA_A,The Dutch Goose,Boise,ID,3.5,American
HWLgmRSRDdUwXFkUxf4N-w,Jazmine Cafe,New Orleans,LA,3.5,Vietnamese
li4Yw2cG968EiymHMCdoXg,Redz Bar and Grill,Philadelphia,PA,3.0,American
TDrnzaVn_JhRBishugIPmQ,Manchu Kitchen,New Orleans,LA,4.0,Chinese
Usj0t1Ts3zoTBnjhi-WA3A,Miss Saigon,Tucson,AZ,4.0,Vietnamese
IUx-QYV5pszE7gLky1JLhA,Koke's Tavern,East Saint Louis,IL,4.5,Mexican
gNnnyLzqS25hScpqabrnCQ,Happy Hour Tavern,Levittown,PA,4.0,American
gq08c7NqUR2pqSSM_CeHYA,Mike Duffy's Pub & Grill,Saint Louis,MO,3.5,American
QX6qD3JEopZSH2SQsmObxg,Xi'an Cuisine,Philadelphia,PA,3.0,Chinese
vC98a0bIcSDVfX3dOuuAkQ,Yummy Pizza,Philadelphia,PA,4.0,American
kjnEPxEUOUqO91ERPP2IVA,Cafe Botanica,Tucson,AZ,4.0,Mexican
mCmgntkZ0XCJWpo3OfH8Sw,The Taste of India,Ewing,NJ,2.5,Indian
--qLiYw2ErSmvVwumb2kdw,C.C.'s Kitchen,Haddon Heights,NJ,5.0,Mediterranean
xq28cPEi0e8UpULdkcdghA,King Grill,Philadelphia,PA,1.5,American
oHtAGQ8l1IIOcAEl8lWbag,Cuzino's Pizza & Pasta,West Chester,PA,3.0,Italian
zhumoR2FUsJdhGR03yrb5g,Pasta di Guy,Wesley Chapel,FL,4.0,Italian
g2bomqGwXyMJiYFIaYnk4g,The Goat - Germantown,Nashville,TN,3.5,American
gkrDiCU_sRZKwuBlhEzv6A,Shiroi Hana,Philadelphia,PA,4.0,Japanese
vSo2sV6k-wSSE5F7DeLHNQ,Turning Point - Doylestown,Doylestown,PA,3.5,American
cv-SmPhbpwQCtlI2Q7KJIQ,Sakura Mandarin,Philadelphia,PA,3.5,Chinese
K8W6zCg9ejS2IrjrUq1xMw,QDOBA Mexican Eats,St. Louis,MO,2.0,Mexican
-788YqeAedOZseDJOo7kfQ,Onur Food Market,Tampa,FL,5.0,Mediterranean
qu08IGQL0Xp2rdY1Nnd02A,Paulz Burgerz & Dogz,Saint Louis,MO,4.0,American
tr06Gn6KTQVx1mQcF5gU9A,Triple R's Smokehouse,Scott Air Force Base,IL,2.0,American
HtlScBVM0rppMfWoQJClEQ,Jersey's Tomato Pies and Bistro,Southampton,PA,4.0,Italian
OPL9rMIdmXar332EgqypJA,Chick-fil-A,Voorhees,NJ,3.0,American
Pc5JevqgVp2Qp0CMEK1rKg,Delicious African Cuisine & Bar,Greenwood,IN,4.0,African
4_lMdBUSjtPFMGRSYBjT3Q,Lumbrada,Wayne,PA,4.0,Mexican
f7FPMRaMbGiX-CXPaLFCJw,Taste Restaurant At Lucky Lou Seafood and Dimsum,Indianapolis,IN,4.0,Chinese
aITSPNGdEITnvkzCoxHcJQ,Tijuana Flats,St. Petersburg,FL,4.0,Mexican
NhjZyB8Ep7VkK-qcyFBgHA,Cafe 393 on Main,Hendersonville,TN,4.0,American
P_tVsYgManAZNXE0fKVBzw,Fuji Hana Sushi Bar and Hibachi Steakhouse,Gretna,LA,3.5,Japanese
0mT-DBrVsTpBA2dbOuGAkA,Mulan Chinese Restaraunt,Voorhees,NJ,4.0,Chinese
uUQwrXJ7tqtlHl_iSgSJAg,Half Moon Bar & Grill,New Orleans,LA,3.5,American
7pzSj4aTQYSmOr4NIuyTgQ,Jack in the Box,Saint Louis,MO,1.5,Mexican
FN1sLS5hfMydZX94SYD1QA,Claymont Steak Shop,Wilmington,DE,2.5,American
_1itCzaA3bDVdPSwNCNPtA,Chili's Grill & Bar,Philadelphia,PA,2.5,American
6qG4kgF3LUwJUcxRbjzEmw,Fusion China,Reno,NV,2.5,Chinese
HFQiCt-B_Vus8g1pHkTezg,Le Salon,New Orleans,LA,4.0,American
Sk0dDIZ00OA9yQ627kflog,Basey's Downtown Grill & Spirits,Indianapolis,IN,3.0,American
U_ZkwvbfxGiF9jKorDSA-w,Bardenay,Boise,ID,3.5,American
UtVrrnZjUh29lcZZz7gFmQ,Gentle Ben’s Brewery,Tucson,AZ,3.5,Mexican
1kKmTmnfDeycQRcYJA-5Zw,Panda Express,Tucson,AZ,2.0,Chinese
szQ2gqD34a8r2yBaEFPGew,Tarpon Bar and Grill,Tarpon Springs,FL,3.5,Italian
TeDC6CPQS2AsgEk7TFi5ag,Indian Queen Lounge & Bar,Nashville,TN,3.5,Indian
BQNLSCkLxv8dfaohZgbmZA,Sunrise Lanes,Saint Petersburg,FL,3.5,American
MQmozRK1aBav64Ss3cj86Q,Bellini Restaurant & Lounge,Dunedin,FL,4.5,Italian
eNhbpnZ6p7TDvAKU4XTOyg,Kyoto Sushi Steakhouse,Edwardsville,IL,4.0,Japanese
MwwCeoby8xfACNV2TpwETg,Mirim Japanese and Korean Restaurant,Langhorne,PA,4.0,Korean
zRLIbiUqmTDLxJUqugBO2w,Fiesta Pizza,Philadelphia,PA,3.0,Greek
p4DH8e5uXeATaBvTyqwrSQ,Yaba’s Cafe,Harvey,LA,4.0,American
4IIAxlEz4HLZbAH6DzFnQw,Meaner Wiener,Tampa,FL,4.0,American
Lhf_GwM-UA23S6v1guJRmw,Tomo Sushi,Tampa,FL,4.0,Japanese
vDb4ioypKzJ0Wshp5i3-bw,Mr B's Coffeehouse,Souderton,PA,4.5,American
W9SliuSyX7N0XoiG9UFNdQ,Pho Noi Viet,New Orleans,LA,4.0,Vietnamese
O3dhGRfeW75qDOcNxxHt5Q,The Green Chile,Boise,ID,3.0,American
tdWVN2OueEkYmZqYzi43SQ,Asian Family No 1,Upper Darby,PA,4.0,Thai
8md5XblqdkodMuXUQdkM-g,Primo Pizza,Sparks,NV,2.5,Mexican
6PEM9QysQrUjJks9Rm7lng,Bonfire Japanese Steakhouse & Mongolian Grill,Mount Juliet,TN,3.0,Chinese
8xiinKmMW_vR_kxlg3QC7Q,Country Pride Restaurant,Nashville,TN,3.0,American
hs3Ng7OJmRYJm4z2iD2uLQ,Li's Garden,Indianapolis,IN,4.0,Chinese
5mZvTflsfCi2aTYgPauGmA,Circle City Bar & Grille,Indianapolis,IN,3.5,African
C4Tb9k29pPwUWQ-42Y3SMA,Jack in the Box,Boise,ID,2.0,Mexican
u4fIQnGqhDC9TZ3pq3AyUQ,Taco Bell,Feasterville,PA,1.5,Mexican
9xa_JD-_Vqbnusmx0k6i9w,Back Alley Diner,Nashville,TN,4.0,American
WvgJqOHxM0LESJrPZIoXWg,Sapori's Trattoria,Collingswood,NJ,4.0,Italian
0FVZYtFtnysTgBXzPkS7CA,Saku,Royersford,PA,4.5,Japanese
2F9HUYrY0jGDwYzBWO_ljg,Taqueria El Gordo,Sparks,NV,5.0,Mexican
xrA9uBQLqFtX36MJCQd0Vw,Le Delice,Tucson,AZ,3.0,French
4a_3ninzpidm2MwMcdRJ-g,Elephant Bar Restaurant,Goleta,CA,3.0,American
x3h0A6n3zIVcnrC0q4bGKg,The Crying Wolf,Nashville,TN,3.5,American
ud7IyaMM8rTmk-3hQgTEuA,Parma Grill and Tap,Saint Louis,MO,4.0,Italian
PlOLeg4BCkRB4vfgWcXxTg,Ryuu Japanese Steakhouse,Brandon,FL,3.0,Japanese
vXYQsKXJ0OEpoX_SK-90Cw,Waffle House,Saint Petersburg,FL,4.0,American
ArNDRug3p5zngNHiLivnFA,CIBO Bistro Wine Bar,Philadelphia,PA,3.0,Italian
gp4e-mPblEZYnQ_Kf4SI2Q,Jing’s Sushi House,Burlington,NJ,4.5,Japanese
MK0OMY_u9unl8xSqjPLtMw,Seis Kitchen,Tucson,AZ,4.5,Mexican
r8ER_x1HAfJ5RBLkcGtilw,D'licious Caffe,Reno,NV,4.5,American
gz1nRaB7g2TzQHpqiCldHw,La Siesta Mexican Restaurant,Smyrna,TN,3.5,Mexican
77URLWmG54d-PNWWJgytCQ,Hooters,Philadelphia,PA,2.5,American
bpFeFuMD46-GiIURjtuANw,Bob Evans,St Petersburg,FL,3.0,American
OHqerLBHsIe1laHeMSYoDQ,Eatz,Clearwater,FL,4.0,Vietnamese
3FPi2yKCIh0Hh3iBg8faYA,Tokyo Sushi,Reno,NV,4.0,Japanese
1-fNb0DyGtCuD4qg2uA7bQ,Pazzo Pazzo,Philadelphia,PA,2.5,American
IBWzg15XkNO25hOpQHM7ig,Oggi Italian,Tampa,FL,4.5,Italian
AEtZdFFfDi-FBYUVH4CBkg,Herban Quality Eats,Philadelphia,PA,5.0,American
6bp2Emcb08eahoHRJ6yHPw,Miyako Hibachi & Sushi Bar,New Orleans,LA,2.5,Japanese
mLWsfI_NGEFyEEDyzwBfxw,Newk's Eatery,Nashville,TN,3.5,American
6gV3LyW0gne7dmz7Ta1Dwg,Kennett Square Inn,Kennett Square,PA,3.5,American
g0zQcaECU-GMJG_3Otu9lQ,Wok N Roll,St Petersburg,FL,3.0,Chinese
E5FcXykvHP9geCmhxv8szA,Fran's Pub,New Hope,PA,2.5,American
ElCZ_9z_1Sx_FtgJokbrqQ,Lanai Coffee,Saint Louis,MO,4.5,American
P1g4fKpJWRyeogo7IAB-mA,Mariscos Seafood El Najar,East St. Louis,IL,4.0,Mexican
-ojG1NfFYuHN_oGsGK1W8Q,The Little Easy,New Orleans,LA,4.0,American
KuY5Kw2r386QVsuGwOIgkQ,Lafayette Fire Company No. 1,Saint Louis,MO,2.5,American
GblEHCsNUdgKm4wmtNR5gQ,"Gyros Cafe, LLC",Tucson,AZ,4.0,Greek
e_E-jq9mwm7wk75k7Yi-Xw,Lark,Bala Cynwyd,PA,4.5,American
b20yKgtw1Hre6LcBF_05RA,Tung Gardens,Norristown,PA,3.0,Chinese
OCR7S1ymLXezUwUB8N5TCg,Lee's Kitchen,Philadelphia,PA,3.5,Chinese
VwDrUaY7PPkvfD6M1dAVBQ,The Kitchen Consigliere,Collingswood,NJ,4.0,Italian
0vTc7-wiDBDKKmGvC0EzFg,The Oyster Bar,St Petersburg,FL,4.0,American
fXkHW4JEtBJYVZsiiiH1SQ,Hooters,Goodlettsville,TN,1.5,American
